,questionId,isCorrectAnswer,title,type,output
979,1577172953205,0.3087248322147651,"
Space complexity relates to

",MULTI_CHOICE,0.0
980,1577173022865,0.6372549019607843,"
Asymptotic analysis relates to:

",SINGLE_CHOICE,1.0
981,1577173066075,0.6666666666666666,"
The big O notation describes our evaluation of the number of steps an algorithm will take to process a very large input (such as number of users). 

",SINGLE_CHOICE,1.0
982,1577173092900,0.6666666666666666,"




x

2


 

i

s

 

a

n

 

a

s

y

m

p

t

o

t

e

 

t

o


x^2\space is\space an\space asymptote\space to 



x2 is an asymptote to



",SINGLE_CHOICE,1.0
983,1577173171943,0.7450980392156863,"
Write the worst case time complexity for following pseudo code





def binarySearch(A[0..N-1], value) {


      low = 0


      high = N - 1


      while (low <= high) {


          mid = (low + high) / 2


          if (A[mid] > value)


              high = mid - 1


          else if (A[mid] < value)


              low = mid + 1


          else


              return mid


      }


      return not_found


  }














A

.

 

O

(

n

)



 



B

.

 

O

(


n

2


)



 



C

.

 

O

(

l

o

g

n

)


A.\space O(n)\\~\\
 
B.\space O(n^2)\\~\\

C.\space O(logn)



 



A. O(n) B. O(n2) C. O(logn)



",SINGLE_CHOICE,1.0
984,1577173407206,0.7843137254901961,"
Which of the following does not denote the asymptotic notation?

",SINGLE_CHOICE,1.0
985,1577173648855,0.8473282442748091,"
Greedy algorithms are when algorithms make decisions that are good for the short term but are never good for the long term. 

",SINGLE_CHOICE,1.0
986,1577173675010,0.5419847328244275,"
It is important to pay attention to algorithm design strategies because

",MULTI_CHOICE,1.0
987,1577173714952,0.6870229007633588,"
We are designing a robot to sort fruits as “OK” and “defective”. The fruits go in-front of the robot. It looks at them through a camera and makes the decision. Some fruits that are defective are classified as “OK” because it needs the fruits to move slower in-front of it. However, the factory thinks the error is not too high. This is an example of

",SINGLE_CHOICE,1.0
988,1577173745582,0.5954198473282443,"
A search algorithm that reduces the search space by half on each iteration until it finds the search term is an example of what type of design strategy?

",SINGLE_CHOICE,1.0
989,1577173782111,0.6259541984732825,"
True or False. If an algorithm that has a thousand steps has one random step in the middle, it can be brushed off and not thought of as a random algorithm.

",SINGLE_CHOICE,1.0
990,1577173967211,0.7608695652173914,"
What is the worst-case time complexity for inserting and deleting an element in the beginning or middle of an array?








A

.

 

O

(

1

)



 



B

.

 

O

(

n

)



 



C

.

 

O

(


n

2


)



 



D

.

 

O

(

l

o

g

n

)



A.\space O(1)\\~\\
B.\space O(n)\\~\\
C.\space O(n^2)\\~\\
D.\space O(logn)



A. O(1) B. O(n) C. O(n2) D. O(logn)



",SINGLE_CHOICE,1.0
991,1577174094429,0.7608695652173914,"
What is the time complexity for accessing an element of the array?





A

.

 

O

(

1

)



 



B

.

 

O

(

n

)



 



C

.

 

O

(


n

2


)



 



D

.

 

O

(

l

o

g

n

)



A.\space O(1)\\~\\
B.\space O(n)\\~\\
C.\space O(n^2)\\~\\
D.\space O(logn)



A. O(1) B. O(n) C. O(n2) D. O(logn)



",SINGLE_CHOICE,1.0
992,1577174188383,0.37681159420289856,"
Which of the following is/are the disadvantages of using an array?

",MULTI_CHOICE,0.0
993,1577174286280,0.6376811594202898,"
An array with dimensions 2x3 can be changed to the dimensions

",MULTI_CHOICE,1.0
994,1577174323780,0.5507246376811594,"
What is the main difference between a static array and a Python list?

",MULTI_CHOICE,1.0
995,1577174553382,0.8823529411764706,"
Tuples can be used as a LIFO data structure

",SINGLE_CHOICE,1.0
996,1577174581215,0.6352941176470588,"
Lists are not efficient with queues because

",SINGLE_CHOICE,1.0
997,1577174616335,0.8235294117647058,"
Suppose you host a website where you process images for clients. Which data storage policy would you use here?

",SINGLE_CHOICE,1.0
998,1577174857401,0.8,"
Suppose you want to check whether a given expression has balanced parentheses i.e number of left parentheses in an expression is equal to the number of right parentheses. Which data structure will be preferable to use?

",SINGLE_CHOICE,1.0
999,1577174894421,0.8117647058823529,"
A list ascending order are first pushed down a stack and then popped until the stack is empty. The resulting elements are obtained in:

",SINGLE_CHOICE,1.0
1000,1577175003207,0.5647058823529412,"
If a list is used to implement a queue, which of the following must be true.

",MULTI_CHOICE,1.0
1001,1577175112376,0.8421052631578947,"
 If you pass the head of a linked list 1->2->3->5->6->7 to the function below. What will the function print?


def function(node):


	if node.next is not None:


		function(node.next)


	print(node.data)







",SINGLE_CHOICE,1.0
1002,1577175161764,0.8508771929824561,"
 Linked lists are stored in a single chunk of memory




",SINGLE_CHOICE,1.0
1003,1577175310554,0.8157894736842105,"
What value represents the end of a linked list?

",SINGLE_CHOICE,1.0
1004,1577175427089,0.868421052631579,"
The list_len() takes in a singly linked list as input and counts the number of nodes in the list. The time complexity of this function is:

",SINGLE_CHOICE,1.0
1005,1577175467669,0.20175438596491227,"
Which of the following are the advantages of a linked list over an array?

",MULTI_CHOICE,0.0
1006,1577175619693,0.6805555555555556,"
Check all that are true:

",MULTI_CHOICE,1.0
1007,1577175701730,0.2569444444444444,"
Which of the following are advantages of singly linked list over doubly linked list?

",MULTI_CHOICE,0.0
1008,1577175739282,0.5625,"
Which of the following are not true:

",SINGLE_CHOICE,1.0
1009,1577175866578,0.5416666666666666,"
The function below correctly reverses a double linked list:


def reverse(dll):


	curr_node = dll


while(curr_node.next is not None):


	curr_node.prev, curr_node.next = curr_node.next, curr_node.prev


	curr_node = curr_node.next


return curr_node

",SINGLE_CHOICE,1.0
1010,1577176032742,0.9473684210526315,"
We use trees to store data because it makes it easier to store hierarchical data.

",SINGLE_CHOICE,1.0
1011,1577176053722,0.8421052631578947,"
Binary trees can only have two children and go two layers deep.

",SINGLE_CHOICE,1.0
1012,1577176113448,0.7543859649122807,"
 Suppose you have a node that splits into the left and right children. The left child has children of its own, but the right child doesn’t. The tree expands on the left side like this with more children, without any more children on the right. Is this tree structure valid or invalid?

",SINGLE_CHOICE,1.0
1013,1577176472660,0.9411764705882353,"
A trucking company is trying to decide the best way to represent cities, so that the optimum route between them can be calculated. A graph data structure would suit this application quite well. 

",SINGLE_CHOICE,1.0
1014,1577176498496,0.4117647058823529,"
An undirected graph is when 

",SINGLE_CHOICE,0.0
1015,1577176640448,0.6372549019607843,"
A computer file system is a directed graph

",SINGLE_CHOICE,1.0
1016,1577177172134,0.5952380952380952,"
 Given the function below, what is the output of fun(4, 3)


def fun(x, y):


  if (x == 0):


    return y


  return fun(x - 1,  x + y) 

",SINGLE_CHOICE,1.0
1017,1577177208269,0.9761904761904762,"
Stack overflow occurs when :

",SINGLE_CHOICE,1.0
1018,1577177241239,0.5238095238095238,"
Suppose you build a recursive function to calculate the factorial of a number. Then you use your function, for example, by typing factorial(4). Which operation does the computer does first?

",SINGLE_CHOICE,1.0
1019,1577177281216,0.8571428571428571,"
True or False. Any problem that can be solved using recursion can be solved by a for loop.

",SINGLE_CHOICE,1.0
1020,1577177302689,0.8333333333333334,"
True or False. Any problem that can be solved using a for loop can be solved by recursion.




",SINGLE_CHOICE,1.0
1021,1577177322766,0.8095238095238095,"
Which of the following sum() functions is the right recursive function to calculate the following series?






1

1


+

 


2

2


+

 


3

3


+

…

.

.

+

 


n

n



1^1 +\space  2^2 +\space  3^3 + ….. +\space  n^n 


11+ 22+ 33+…..+ nn




A. def sum(n): 


    if n == 1: 


        return 1


    else: 


        return n**n + sum(n - 1) 





B. def sum(n): 


if n == 0: 


return 1


else: 


return n**n + sum(n - 1) 












C. def sum(n): 


if n == 1: 


return 1


else: 


return n^n + sum(n - 1) 









D. def sum(n): 


if n == 1: 


return 1


else: 


return n * sum(n - 1) 




",SINGLE_CHOICE,1.0
1022,1577177536678,0.775,"
What will this array look like after one pass through Bubble Sort?


[1, 2, 34, 23, 9 ,4, 8, 18]

",SINGLE_CHOICE,1.0
1023,1577177562100,0.8,"
Merge sort stops partitioning arrays when their length reaches:

",SINGLE_CHOICE,1.0
1024,1577177590079,0.875,"
The worst case time complexity of Quicksort is





A

.

 

O

(


N

2


)



 



B

.

 

O

(

n

l

o

g

(

n

)

)



A.\space O(N^2)\\~\\
B.\space O(n log(n))



A. O(N2) B. O(nlog(n))
",SINGLE_CHOICE,1.0
1025,1577177653460,0.675,"
The final result of any sorting algorithm for the following array is:


Array: 66, 70, 71, 10, 75, 43, 79, 49, 50, 52, 54, 94, 58, 62, 95

",MULTI_CHOICE,1.0
1026,1577177692844,0.8,"
The following sorting steps belongs to which sorting algorithm?


Original array:  2, 4, 24, 33, 6, 56, 7, 1, 0, 40


 2, 4, 24, 33, 6, 56, 7, 1, 0, 40


2, 4, 24, 33, 6, 56, 7, 1, 0, 40


2, 4, 24, 33, 6, 56, 7, 1, 0, 40


2, 4, 6, 24, 33, 56, 7, 1, 0, 40


2, 4, 6, 24, 33, 56, 7, 1, 0, 40


2, 4, 6, 7, 24, 33, 56, 1, 0, 40


1, 2, 4, 6, 7, 24, 33, 56, 0, 40


0, 1, 2, 4, 6, 7, 24, 33, 56, 40


Sorted array:    0, 1, 2, 4, 6, 7, 24, 33, 40, 56




",SINGLE_CHOICE,1.0
1027,1577177842523,0.95,"
Insertion sort falls under which category?

",SINGLE_CHOICE,1.0
1028,1577177868847,0.6,"
Which sorting algorithm will take least time when all the elements of the input array are identical considering the number of elements in the array is more than 100?

",SINGLE_CHOICE,1.0
1029,1577177911055,0.75,"
Which of the following has the least worst case time complexity?

",SINGLE_CHOICE,1.0
1030,1577178003522,0.8214285714285714,"
Linear Search works only with sorted arrays.

",SINGLE_CHOICE,1.0
1031,1577178022808,0.8214285714285714,"
The average case complexity occurs in the Linear Search Algorithm when:

",SINGLE_CHOICE,1.0
1032,1577178058387,0.7142857142857143,"
The best case time complexity of binary search is O(1) when:

",SINGLE_CHOICE,1.0
1033,1577178092090,0.6785714285714286,"
The worst case time complexity of linear search is:





A

.

 

o

(


n

2


)



 



B

.

 

O

(

l

o

g

(

n

)

)



 



C

.

 

O

(

n

l

o

g

(

n

)

)



 



D

.

 

O

(

n

)



A.\space o(n^2)\\~\\
B.\space O(log(n))\\~\\
C.\space O(n log(n))\\~\\
D.\space O(n)



A. o(n2) B. O(log(n)) C. O(nlog(n)) D. O(n)
",SINGLE_CHOICE,1.0
1034,1577178187326,0.6785714285714286,"
In binary search on an array of size 32, the number of comparisons to be done in the worst case is:

",SINGLE_CHOICE,1.0
1035,1577178208630,0.7142857142857143,"
Which search algorithm works faster to find the element 25 in the following array


    Array: 26, 27, 15, 16, 89, 25, 66, 15

",SINGLE_CHOICE,1.0
1036,1577178350214,0.8214285714285714,"
Binary search algorithm uses

",SINGLE_CHOICE,1.0
1037,1577260770448,0.9285714285714286,"
State True or False: “Greedy best-first search always reach the goal node through optimal path.”

",SINGLE_CHOICE,1.0
1038,1577260794300,0.9821428571428571,"
If step cost to reach from one goal to another is always positive and there are a finite number of nodes in the search space, greedy best-first search is complete.

",SINGLE_CHOICE,1.0
1039,1577260817147,0.9375,"
State True or False: “A* search always reach the goal through optimal path.”




",SINGLE_CHOICE,1.0
1040,1577260836850,0.9553571428571429,"
A* search becomes greedy best-first search if g(n) = 0 for all nodes. 

",SINGLE_CHOICE,1.0
1041,1577260860689,0.8214285714285714,"



",SINGLE_CHOICE,1.0
1042,1577260912433,0.8392857142857143,"
In question number 5, find the total cost to reach the goal using greedy best-first search.

",SINGLE_CHOICE,1.0
1043,1577260956705,0.7321428571428571,"
In question number 5, what is the order of nodes visited by greedy best-first search algorithm.

",SINGLE_CHOICE,1.0
1044,1577260990864,0.7321428571428571,"
In question number 5, is the given heuristic, h(n)  admissible?




",SINGLE_CHOICE,1.0
1045,1577261011547,0.6696428571428571,"
In the network given in question number 5, in how many steps does A* search reach goal node G for start node A? Make similar assumptions as before.

",SINGLE_CHOICE,1.0
1046,1577261038949,0.6160714285714286,"
In the network given in question number 5, find the total cost to reach the goal using A* search.

",SINGLE_CHOICE,1.0
1047,1577261061569,0.7678571428571429,"
In question number 9, what is the order of nodes visited? Use lexicographical order when an arbitrary choice has to be made.

",SINGLE_CHOICE,1.0
1048,1577261094773,0.7946428571428571,"
Which of the following search algorithms expand the node that is closest to the goal?

",SINGLE_CHOICE,1.0
1049,1577261130346,0.15178571428571427,"
If h1(n) and h2(n) are admissible heuristics, which of the following heuristics are admissible?

",MULTI_CHOICE,0.0
1050,1577261181614,0.6160714285714286,"
If h1(n) and h2(n) are two admissible and consistent heuristics with h1(n) always less than h2(n), then which of the following is true.

",SINGLE_CHOICE,1.0
1051,1577261214453,0.35714285714285715,"
If C* is the optimal cost path (i.e. f(n) <= C*) and h(n) is consistent, which of the following is true?

",MULTI_CHOICE,0.0
1052,1577261658526,0.7441860465116279,"
Blind searching is general term for

",MULTI_CHOICE,1.0
1053,1577261691141,0.7906976744186046,"
Which search is implemented with an empty Last-In-First-Out(LIFO) stack?

",SINGLE_CHOICE,1.0
1054,1577261852433,0.6511627906976745,"
When is breadth-first search optimal?

",SINGLE_CHOICE,1.0
1055,1577261880161,0.627906976744186,"
Which of the following algorithm has least worst case space complexity among them?

",SINGLE_CHOICE,1.0
1056,1577261913953,0.8372093023255814,"



",SINGLE_CHOICE,1.0
1057,1577261936735,0.8372093023255814,"
In the above graph if ‘A’ is the starting node and ‘G’, then what is the sequence of path followed from A to G  by using DFS?

",SINGLE_CHOICE,1.0
1058,1577261967712,0.7906976744186046,"
In the above graph if ‘H’ is the starting node and ‘J’, then what is the sequence of path followed from H to J  by using BFS?

",SINGLE_CHOICE,1.0
1059,1577261999341,0.813953488372093,"
In the above graph if ‘H’ is the starting node and ‘J’, then what is the sequence of path followed from H to J  by using DFS?

",SINGLE_CHOICE,1.0
1060,1577262028966,0.627906976744186,"
If the cost of each transition and uniform say cost of each step is n, then what is the cost of path from H to J using BFS?

",SINGLE_CHOICE,1.0
1061,1577262435876,0.8428571428571429,"
Hashing is used to compress data and store it in a specified key.

",SINGLE_CHOICE,1.0
1062,1577262456639,0.9428571428571428,"
Linear probing is when we find an empty slot by probing the array linearly. 

",SINGLE_CHOICE,1.0
1063,1577262475816,0.8357142857142857,"
What is the purpose of hashing

",SINGLE_CHOICE,1.0
1064,1577262527525,0.4714285714285714,"
What are the basic requirements for the hash functions? [Check all that apply]

",MULTI_CHOICE,0.0
1065,1577262578139,0.75,"
State True or False:


No matter how good the hash functions are, collisions are bound to occur. 

",SINGLE_CHOICE,1.0
1066,1577262749181,0.6642857142857143,"



",SINGLE_CHOICE,1.0
1067,1577262836047,0.5285714285714286,"
In question 6, you had to insert 6 numbers into a table of length 6. The size of hash table chosen is not appropriate since, during insertion of large numbers of items into the table, collision will occur and the items will be unevenly distributed in the table. Which of the following will be a better choice if you have to insert a large number of items into the table.

",SINGLE_CHOICE,1.0
1068,1577262881053,0.5,"



",SINGLE_CHOICE,0.0
1069,1577263132154,0.8118811881188119,"



",SINGLE_CHOICE,1.0
1070,1577263192732,0.7128712871287128,"



",SINGLE_CHOICE,1.0
1071,1577263253909,0.8712871287128713,"



",SINGLE_CHOICE,1.0
1072,1577263299305,0.7326732673267327,"



",SINGLE_CHOICE,1.0
1073,1577263654343,0.7454545454545455,"



",SINGLE_CHOICE,1.0
1074,1577263684316,0.8181818181818182,"



",SINGLE_CHOICE,1.0
1075,1577263708469,0.7818181818181819,"



",SINGLE_CHOICE,1.0
1076,1577263744046,0.7818181818181819,"
What is the depth of root node?

",SINGLE_CHOICE,1.0
1077,1577855993677,0.9588235294117647,"
Fusemachines Research Committee consists of 3 Phds, 4 Research Associates, 5 Research Assistants and 2 Interns. A subcommittee of 4, consisiting of 1 person from each class is to be chosen. How many different subcommittees are possible?

",SINGLE_CHOICE,1.0
1078,1577856069736,0.9235294117647059,"
How many 5-place license plates are possible if the first 2 places are for letters and the other 3 for numbers?





A

.

 

26

×

2

×

10

×

3



 



B

.

 

26

×

25

×

10

×

9

×

8



 



C

.

 

2


6

2


×

1


0

3




 



D

.

 

(

26

+

25

)

×

(

10

+

9

+

8

)


A.\space 26\times 2 \times 10 \times 3 \\~\\

B.\space 26 \times 25 \times 10 \times 9 \times 8\\~\\

C.\space 26^2 \times 10^3\\~\\

D.\space (26+25) \times (10 + 9 + 8)


A. 26×2×10×3 B. 26×25×10×9×8 C. 262×103 D. (26+25)×(10+9+8)



",SINGLE_CHOICE,1.0
1079,1577856191960,0.9058823529411765,"
How many 5-place license plates are possible of the first 2 places are for letters and the other 3 for numbers if no letter or number can be repeated in a single license plate?





A

.

 

26

×

2

×

10

×

3



 



B

.

 

26

×

25

×

10

×

9

×

8



 



C

.

 

2


6

2


×

1


0

3




 



D

.

 

(

26

+

25

)

×

(

10

+

9

+

8

)


A.\space 26\times 2 \times 10 \times 3\\~\\

B.\space 26 \times 25 \times 10 \times 9 \times 8\\~\\

C.\space 26^2 \times 10^3\\~\\

D.\space (26+25) \times (10 + 9 + 8)


A. 26×2×10×3 B. 26×25×10×9×8 C. 262×103 D. (26+25)×(10+9+8)
",SINGLE_CHOICE,1.0
1080,1577856320651,0.7823529411764706,"
The format of vehicle registration plates is: L LL NNNN where,


- L is the category of vehicle,


- LL is a ""counter"" comprising two letters, which increments after the sequence number reaches 9999.


- NNNN is a sequence number from 0001 to 9999.


There are 5 categories of vehicles and each category is further subdivided into 5 subcategories which is indicated by color. For example: Private vehicles have red colored License plate


How many license plates are possible for the given condition?








A

.

 


5

2


×

2


6

2


×

1


0

4




 



B

.

 

(

5

×

4

)

×

2


6

2


×

1


0

4




 



C

.

 

(

5

×

4

)

×

(

2


6

2


)

×

(

1


0

4


−

1

)



 



D

.

(


5

2


)

×

(

2


6

2


)

×

(

1


0

4


−

1

)


 A.\space 5^2 \times 26^2 \times 10^4\\~\\                                                   

 B.\space (5 \times 4) \times 26^2 \times 10^4\\~\\ 

 C.\space (5 \times 4) \times (26^2) \times (10^4-1)\\~\\

 D. (5^2) \times (26^2) \times (10^4 - 1)


A. 52×262×104 B. (5×4)×262×104 C. (5×4)×(262)×(104−1) D.(52)×(262)×(104−1)



",SINGLE_CHOICE,1.0
1081,1577856533479,0.5705882352941176,"
 Find the number of ways in which the numbers greater than 100 and less than 4000 can be formed from the integers 0,1,2,3,4 when repitition is alowed.

",SINGLE_CHOICE,1.0
1082,1577856576569,0.7058823529411765,"
How many different letter arrangements can be formed form the letters BOOKKEEPER?





A

.

 

10

!



 



B

.

 



10

!



2

!

×

2

!

×

3

!





 



C

.

 



11

!



2

!

×

2

!

×

2

!





 



D

.

 



12

!



2

!

×

2

!

×

3

!




 A.\space 10!\\~\\

 B.\space \frac{10!}{2! \times 2! \times 3!}\\~\\

 C.\space \frac{11!}{2! \times 2! \times 2!}\\~\\

 D.\space \frac{12!}{2! \times 2! \times 3!}



A. 10! B. 2!×2!×3!10!​ C. 2!×2!×2!11!​ D. 2!×2!×3!12!​
",SINGLE_CHOICE,1.0
1083,1577856744730,0.4294117647058823,"



I

n

 

k

−

f

o

l

d

 

c

r

o

s

s

−

v

a

l

i

d

a

t

i

o

n

,

 

t

h

e

 

i

n

i

t

i

a

l

 

d

a

t

a

 

a

r

e

 

r

a

n

d

o

m

l

y

 

p

a

r

t

i

t

i

o

n

e

d

 

i

n

t

o

 

k

 

m

u

t

u

a

l

l

y

 

e

x

c

l

u

s

i

v

e

 



 



s

u

b

s

e

t

s

 

o

r

 “

f

o

l

d

s

,

” 


D

1


,


D

2


,

 

⋯

 

,


D

k


,

 

e

a

c

h

 

o

f

 

a

p

p

r

o

x

i

m

a

t

e

l

y



 



 

e

q

u

a

l

 

s

i

z

e

.

 

I

n

 

i

t

e

r

a

t

i

o

n

 

i

,

 

p

a

r

t

i

t

i

o

n

 


D

i


 

i

s

 

r

e

s

e

r

v

e

d

 

a

s

 

t

h

e

 

t

e

s

t

 

s

e

t

,

 

a

n

d

 

t

h

e

 

r

e

m

a

i

n

i

n

g

 



 



p

a

r

t

i

t

i

o

n

s

 

a

r

e

 

c

o

l

l

e

c

t

i

v

e

l

y

 

u

s

e

d

 

t

o

 

t

r

a

i

n

 

t

h

e

 

m

o

d

e

l

.

 

H

o

w

 

m

a

n

y

 

t

i

m

e

s

 

i

s

 

t

h

e

 

t

r

a

i

n

i

n

g

 

a

n

d

 

t

e

s

t

i

n

g

 

p

e

r

f

o

r

m

e

d

?


In\space k-fold\space cross-validation,\space the\space initial\space data\space are\space randomly\space partitioned\space into\space k\space mutually\space exclusive\space\\~\\ subsets\space or\space “folds,”\space D_1 , D_2 ,\space \cdots , D_k ,\space each\space of\space approximately\\~\\\space equal\space size.\space In\space iteration\space i,\space partition\space D_i\space is\space reserved\space as\space the\space test\space set,\space and\space the\space remaining\space\\~\\ partitions\space are\space collectively\space used\space to\space train\space the\space model.\space How\space many\space times\space is\space the\space training\space and\space testing\space performed?


In k−fold cross−validation, the initial data are randomly partitioned into k mutually exclusive  subsets or “folds,” D1​,D2​, ⋯,Dk​, each of approximately  equal size. In iteration i, partition Di​ is reserved as the test set, and the remaining  partitions are collectively used to train the model. How many times is the training and testing performed?



",SINGLE_CHOICE,0.0
1084,1577856979107,0.48823529411764705,"
From a group of 4 women and 5 men, how many different committees consisting of 2 women and 2 men can be formed if 2 of the men(specifically) are feuding and refuse to serve on the committee together?

",SINGLE_CHOICE,0.0
1085,1577857014503,0.4235294117647059,"
 In how many ways can n distinct objects be put into two different boxes so that neither of the boxes is empty?





A

.

 


2

n




 



B

.

 


2

n


−

1



 



C

.

 


2

n


+

1



 



D

.

 


2

n


−

2


 A.\space 2^n\\~\\

 B.\space 2^n-1\\~\\ 

 C.\space 2^n+1\\~\\ 

 D.\space 2^n-2 


A. 2n B. 2n−1 C. 2n+1 D. 2n−2



",SINGLE_CHOICE,0.0
1086,1577857130342,0.3764705882352941,"
There are 5 books of Mathematics, 4 books of Machine Learning and 3 books of Deep Learning. In how many ways can the books be placed on a self so that the books of the same subject are always together?





A

.

 

5

!

.

4

!

.

3

!



 



B

.

 

(

3

!


)

2


.

5

!

.

4

!



 



C

.

 

3.20

!



 



D

.

 



(

5

!

.

4

!

.

3

!

)



(


13

4


)




 A.\space 5! . 4! . 3!\\~\\

 B.\space (3!)^2 . 5! . 4!\\~\\

 C.\space 3. 20!\\~\\ 

 D.\space \frac{(5! . 4! . 3!)}{13\choose4} 


A. 5!.4!.3! B. (3!)2.5!.4! C. 3.20! D. (413​)(5!.4!.3!)​
",SINGLE_CHOICE,0.0
1087,1577857387403,0.4823529411764706,"
In order to play a game of futsal, 10 players divide themselves into two teams each. How many different divisions are possible?

",SINGLE_CHOICE,0.0
1088,1577857544798,0.5977859778597786,"
The sample space must be :

",MULTI_CHOICE,1.0
1089,1577857596921,0.4059040590405904,"
Consider an experiment whose sample space is S. For each event E of sample space S, which of the following is true:





A

.

 

P

(


E

i


)

≤

1



 



B

.

 

P

(


⋃


i

=

1


∞



E

i


)

=


∑


i

=

1


∞


P

(


E

i


)



 



C

.

 

(


⋃


i

=

1


n



E

i



)

c


=


∩

1

n



E

i

c




 



D

.

 

P

(

S

)

=

1


A.\space  P(E_i) \leq 1\\~\\

B.\space  P(\bigcup_{i=1}^{\infty} E_i) =  \sum_{i=1}^{\infty} P(E_i)\\~\\

C.\space  (\bigcup_{i=1}^{n} E_i)^c = \cap_{1}^{n}E_i^c\\~\\

D.\space  P(S) = 1 


A. P(Ei​)≤1 B. P(⋃i=1∞​Ei​)=∑i=1∞​P(Ei​) C. (⋃i=1n​Ei​)c=∩1n​Eic​ D. P(S)=1
",MULTI_CHOICE,0.0
1090,1577857778300,0.7749077490774908,"
 If two unbiased dice are rolled, what is the probability that the sum of the upturned faces will equal 7?





A

.

 


7

36




 



B

.

 


1

6




 



C

.

 


8

36




 



D

.

 


5

36



A.\space  \frac{7}{36}\\~\\

B.\space  \frac{1}{6}\\~\\

C.\space  \frac{8}{36}\\~\\ 

D.\space  \frac{5}{36} 



A. 367​ B. 61​ C. 368​ D. 365​
",SINGLE_CHOICE,1.0
1091,1577857915508,0.46863468634686345,"
 If 3 balls are randomly drawn from a bowl containing 7 white and 5 red balls, what is the probability that one of the balls is white and the other two are red?





A

.

 


7

22




 



B

.

 


5

22




 



C

.

 


1

6




 



D

.

 


3

22




A.\space  \frac{7}{22}\\~\\

B.\space  \frac{5}{22}\\~\\

C.\space  \frac{1}{6}\\~\\
 
D.\space  \frac{3}{22} 


A. 227​ B. 225​ C. 61​ D. 223​
",SINGLE_CHOICE,0.0
1092,1577858033732,0.35793357933579334,"
Consider 2 rolls of a tetrahederal die(4-sided die). Let X denote the outcome of first roll and Y denote the outcome of second roll. If  Z=min(X,Y) , find  P(Z=2) .





A

.

 


1

16




 



B

.

 


7

16




 



C

.

 


6

16




 



D

.

 


5

16



A.\space  \frac{1}{16}\\~\\ 

B.\space  \frac{7}{16}\\~\\

C.\space  \frac{6}{16}\\~\\ 

D.\space  \frac{5}{16} 


A. 161​ B. 167​ C. 166​ D. 165​
",SINGLE_CHOICE,0.0
1093,1577858147345,0.2767527675276753,"
Let  S=(x,y) such that 0≤x,y≤1  be the sample space. Find  P((x,y)|x+y≤1/2) .





A

.

 


1

2




 



B

.

 


1

4




 



C

.

 


1

8




 



D

.

 


1

16



A.\space  \frac{1}{2}\\~\\ 

B.\space  \frac{1}{4}\\~\\

C.\space  \frac{1}{8}\\~\\ 

D.\space  \frac{1}{16} 


A. 21​ B. 41​ C. 81​ D. 161​
",SINGLE_CHOICE,0.0
1094,1577858283733,0.2177121771217712,"
Consider a sample space that is a square region  [0,2]×[0,2] , i.e., the set of all pairs  (x,y)  that satisfy  0≤x,y≤2 . Find the probability that the two components x and y have the same values.

",SINGLE_CHOICE,0.0
1095,1577858323281,0.16974169741697417,"
Consider 2 rolls of a tetrahederal die. Let X denote the outcome of first roll and Y denote the outcome of second roll. Let  A:min(X,Y)=2  be an event. If  Z=max(X,Y)  find  P(Z=3|A) .





A

.

 


1

5




 



B

.

 


2

5




 



C

.

 


3

10




 



D

.

 


3

5



A.\space  \frac{1}{5}\\~\\

B.\space  \frac{2}{5}\\~\\

C.\space  \frac{3}{10}\\~\\ 

D.\space  \frac{3}{5} 



A. 51​ B. 52​ C. 103​ D. 53​
",SINGLE_CHOICE,0.0
1096,1577858566597,0.1918819188191882,"



L

e

t

 

t

h

e

 

s

a

m

p

l

e

 

s

p

a

c

e

 

b

e

 

t

h

e

 

u

n

i

t

 

s

q

u

a

r

e

,

 

S

=

[

0

,

1


]

2


.

 



 



L

e

t

 

A

 

b

e

 

t

h

e

 

s

e

t

 

o

f

 

p

o

i

n

t

s

 

(

x

,

y

)

∈

[

0

,

1


]

2


 

f

o

r

 

w

h

i

c

h

 

y

≤

x

.

 

L

e

t

 

B

 

b

e

 

t

h

e

 

s

e

t

 

o

f

 

p

o

i

n

t

s

 

f

o

r

 

w

h

i

c

h

 

x

≤

1

/

2.

 

F

i

n

d

 

P

(

A

∣

B

)

.



 



A

.

 


1

2




 



B

.

 


1

4




 



C

.

 


1

8




 



D

.

 


1

16



Let\space the\space sample\space space\space be\space the\space unit\space square,\space  S=[0,1]^2 .\space\\~\\ Let\space A\space be\space the\space set\space of\space points\space (x,y) \in [0,1]^2\space for\space which\space y \leq x.\space Let\space B\space be\space the\space set\space of\space points\space for\space which\space x \leq 1/2.\space Find\space P(A∣B).\\~\\

A.\space  \frac{1}{2}\\~\\

B.\space  \frac{1}{4}\\~\\ 

C.\space  \frac{1}{8}\\~\\

D.\space  \frac{1}{16} 


Let the sample space be the unit square, S=[0,1]2.  Let A be the set of points (x,y)∈[0,1]2 for which y≤x. Let B be the set of points for which x≤1/2. Find P(A∣B). A. 21​ B. 41​ C. 81​ D. 161​



",SINGLE_CHOICE,0.0
